"Código","Departamento","Hacinamiento","Casa_A","viv_Departamento"
"014133","San Javier","2.00  -  3.00  personas por cuarto",1374,74
"014133","San Javier","Más de  3.00 personas por cuarto",244,14
"014133","San Javier","Total",11773,449
"014140","San Justo","Hasta   0.50 personas por cuarto",19721,1057
"014140","San Justo","0.51  -  0.99  personas por cuarto",13200,596
"014140","San Justo","1.00  -  1.49  personas por cuarto",15525,1383
"014140","San Justo","1.50  -  1.99  personas por cuarto",3901,341
"014140","San Justo","2.00  -  3.00  personas por cuarto",4406,466
"014140","San Justo","Más de  3.00 personas por cuarto",704,95
"014140","San Justo","Total",57457,3938
"014147","Santa María","Hasta   0.50 personas por cuarto",5251,325
"014147","Santa María","0.51  -  0.99  personas por cuarto",4694,133
"014147","Santa María","1.00  -  1.49  personas por cuarto",6988,538
"014147","Santa María","1.50  -  1.99  personas por cuarto",2205,143
"014147","Santa María","2.00  -  3.00  personas por cuarto",2956,343
"014147","Santa María","Más de  3.00 personas por cuarto",510,73
"014147","Santa María","Total",22604,1555
"014154","Sobremonte","Hasta   0.50 personas por cuarto",200,1
"014154","Sobremonte","0.51  -  0.99  personas por cuarto",165,0
"014154","Sobremonte","1.00  -  1.49  personas por cuarto",220,3
"014154","Sobremonte","1.50  -  1.99  personas por cuarto",84,0
"014154","Sobremonte","2.00  -  3.00  personas por cuarto",132,2
"014154","Sobremonte","Más de  3.00 personas por cuarto",30,0
"014154","Sobremonte","Total",831,6
"014161","Tercero Arriba","Hasta   0.50 personas por cuarto",11419,444
"014161","Tercero Arriba","0.51  -  0.99  personas por cuarto",7752,221
"014161","Tercero Arriba","1.00  -  1.49  personas por cuarto",8349,530
"014161","Tercero Arriba","1.50  -  1.99  personas por cuarto",2326,125
"014161","Tercero Arriba","2.00  -  3.00  personas por cuarto",2561,211
"014161","Tercero Arriba","Más de  3.00 personas por cuarto",427,23
"014161","Tercero Arriba","Total",32834,1554
"014168","Totoral","Hasta   0.50 personas por cuarto",1036,12
"014168","Totoral","0.51  -  0.99  personas por cuarto",832,8
"014168","Totoral","1.00  -  1.49  personas por cuarto",1300,37
"014168","Totoral","1.50  -  1.99  personas por cuarto",463,8
"014168","Totoral","2.00  -  3.00  personas por cuarto",575,26
"014168","Totoral","Más de  3.00 personas por cuarto",141,2
"014168","Totoral","Total",4347,93
"014175","Tulumba","Hasta   0.50 personas por cuarto",633,7
"014175","Tulumba","0.51  -  0.99  personas por cuarto",416,0
"014175","Tulumba","1.00  -  1.49  personas por cuarto",707,10
"014175","Tulumba","1.50  -  1.99  personas por cuarto",286,1
"014175","Tulumba","2.00  -  3.00  personas por cuarto",389,13
"014175","Tulumba","Más de  3.00 personas por cuarto",89,2
"014175","Tulumba","Total",2520,33
"014182","Unión","Hasta   0.50 personas por cuarto",10186,259
"014182","Unión","0.51  -  0.99  personas por cuarto",6789,115
"014182","Unión","1.00  -  1.49  personas por cuarto",8479,230
"014182","Unión","1.50  -  1.99  personas por cuarto",2311,45
"014182","Unión","2.00  -  3.00  personas por cuarto",2608,98
"014182","Unión","Más de  3.00 personas por cuarto",417,25
"014182","Unión","Total",30790,772
"018007","Bella Vista","Hasta   0.50 personas por cuarto",1283,8
"018007","Bella Vista","0.51  -  0.99  personas por cuarto",1166,2
"018007","Bella Vista","1.00  -  1.49  personas por cuarto",2043,20
"018007","Bella Vista","1.50  -  1.99  personas por cuarto",696,6
"018007","Bella Vista","2.00  -  3.00  personas por cuarto",986,17
"018007","Bella Vista","Más de  3.00 personas por cuarto",173,2
"018007","Bella Vista","Total",6347,55
"018014","Berón de Astrada","Hasta   0.50 personas por cuarto",95,0
"018014","Berón de Astrada","0.51  -  0.99  personas por cuarto",60,0
"018014","Berón de Astrada","1.00  -  1.49  personas por cuarto",109,0
"018014","Berón de Astrada","1.50  -  1.99  personas por cuarto",24,0
"018014","Berón de Astrada","2.00  -  3.00  personas por cuarto",45,0
"018014","Berón de Astrada","Más de  3.00 personas por cuarto",3,0
"018014","Berón de Astrada","Total",336,0
"018021","Capital","Hasta   0.50 personas por cuarto",12648,2911
"018021","Capital","0.51  -  0.99  personas por cuarto",13549,1865
"018021","Capital","1.00  -  1.49  personas por cuarto",21957,3855
"018021","Capital","1.50  -  1.99  personas por cuarto",7879,497
"018021","Capital","2.00  -  3.00  personas por cuarto",11132,854
"018021","Capital","Más de  3.00 personas por cuarto",2729,44
"018021","Capital","Total",69894,10026
"018028","Concepción","Hasta   0.50 personas por cuarto",401,0
"018028","Concepción","0.51  -  0.99  personas por cuarto",329,0
"018028","Concepción","1.00  -  1.49  personas por cuarto",625,1
"018028","Concepción","1.50  -  1.99  personas por cuarto",258,0
"018028","Concepción","2.00  -  3.00  personas por cuarto",306,0
"018028","Concepción","Más de  3.00 personas por cuarto",46,0
"018028","Concepción","Total",1965,1
"018035","Curuzú Cuatiá","Hasta   0.50 personas por cuarto",2306,50
"018035","Curuzú Cuatiá","0.51  -  0.99  personas por cuarto",1739,21
"018035","Curuzú Cuatiá","1.00  -  1.49  personas por cuarto",2576,61
"018035","Curuzú Cuatiá","1.50  -  1.99  personas por cuarto",884,9
"018035","Curuzú Cuatiá","2.00  -  3.00  personas por cuarto",1083,15
"018035","Curuzú Cuatiá","Más de  3.00 personas por cuarto",245,0
"018035","Curuzú Cuatiá","Total",8833,156
"018042","Empedrado","Hasta   0.50 personas por cuarto",444,0
"018042","Empedrado","0.51  -  0.99  personas por cuarto",407,0
"018042","Empedrado","1.00  -  1.49  personas por cuarto",714,1
"018042","Empedrado","1.50  -  1.99  personas por cuarto",267,0
"018042","Empedrado","2.00  -  3.00  personas por cuarto",329,0
"018042","Empedrado","Más de  3.00 personas por cuarto",40,0
"018042","Empedrado","Total",2201,1
"018049","Esquina","Hasta   0.50 personas por cuarto",1217,3
"018049","Esquina","0.51  -  0.99  personas por cuarto",893,3
"018049","Esquina","1.00  -  1.49  personas por cuarto",1231,9
"018049","Esquina","1.50  -  1.99  personas por cuarto",462,1
"018049","Esquina","2.00  -  3.00  personas por cuarto",546,3
"018049","Esquina","Más de  3.00 personas por cuarto",105,1
"018049","Esquina","Total",4454,20
"018056","General Alvear","Hasta   0.50 personas por cuarto",569,0
"018056","General Alvear","0.51  -  0.99  personas por cuarto",350,0
"018056","General Alvear","1.00  -  1.49  personas por cuarto",465,0
"018056","General Alvear","1.50  -  1.99  personas por cuarto",146,0
"018056","General Alvear","2.00  -  3.00  personas por cuarto",155,0
"018056","General Alvear","Más de  3.00 personas por cuarto",37,0
"018056","General Alvear","Total",1722,0
"018063","General Paz","Hasta   0.50 personas por cuarto",544,1
"018063","General Paz","0.51  -  0.99  personas por cuarto",356,0
"018063","General Paz","1.00  -  1.49  personas por cuarto",654,1
"018063","General Paz","1.50  -  1.99  personas por cuarto",236,0
"018063","General Paz","2.00  -  3.00  personas por cuarto",293,0
"018063","General Paz","Más de  3.00 personas por cuarto",71,0
"018063","General Paz","Total",2154,2
"018070","Goya","Hasta   0.50 personas por cuarto",3869,128
"018070","Goya","0.51  -  0.99  personas por cuarto",3096,11
"018070","Goya","1.00  -  1.49  personas por cuarto",4840,138
"018070","Goya","1.50  -  1.99  personas por cuarto",1638,30
"018070","Goya","2.00  -  3.00  personas por cuarto",1917,42
"018070","Goya","Más de  3.00 personas por cuarto",333,0
"018070","Goya","Total",15693,349
"018077","Itatí","Hasta   0.50 personas por cuarto",342,1
"018077","Itatí","0.51  -  0.99  personas por cuarto",300,0
"018077","Itatí","1.00  -  1.49  personas por cuarto",468,1
"018077","Itatí","1.50  -  1.99  personas por cuarto",193,0
"018077","Itatí","2.00  -  3.00  personas por cuarto",222,0
"018077","Itatí","Más de  3.00 personas por cuarto",35,0
"018077","Itatí","Total",1560,2
"018084","Ituzaingó","Hasta   0.50 personas por cuarto",1279,35
"018084","Ituzaingó","0.51  -  0.99  personas por cuarto",1131,32
"018084","Ituzaingó","1.00  -  1.49  personas por cuarto",1548,61
"018084","Ituzaingó","1.50  -  1.99  personas por cuarto",531,19
"018084","Ituzaingó","2.00  -  3.00  personas por cuarto",691,43
"018084","Ituzaingó","Más de  3.00 personas por cuarto",127,18
"018084","Ituzaingó","Total",5307,208
"018091","Lavalle","Hasta   0.50 personas por cuarto",582,0
"018091","Lavalle","0.51  -  0.99  personas por cuarto",562,1
"018091","Lavalle","1.00  -  1.49  personas por cuarto",982,1
"018091","Lavalle","1.50  -  1.99  personas por cuarto",395,1
"018091","Lavalle","2.00  -  3.00  personas por cuarto",504,1
"018091","Lavalle","Más de  3.00 personas por cuarto",121,0
"018091","Lavalle","Total",3146,4
"018098","Mburucuyá","Hasta   0.50 personas por cuarto",295,0
"018098","Mburucuyá","0.51  -  0.99  personas por cuarto",242,0
"018098","Mburucuyá","1.00  -  1.49  personas por cuarto",413,0
"018098","Mburucuyá","1.50  -  1.99  personas por cuarto",144,0
"018098","Mburucuyá","2.00  -  3.00  personas por cuarto",169,0
"018098","Mburucuyá","Más de  3.00 personas por cuarto",33,0
"018098","Mburucuyá","Total",1296,0
"018105","Mercedes","Hasta   0.50 personas por cuarto",1901,26
"018105","Mercedes","0.51  -  0.99  personas por cuarto",1604,10
"018105","Mercedes","1.00  -  1.49  personas por cuarto",2571,18
"018105","Mercedes","1.50  -  1.99  personas por cuarto",964,4
"018105","Mercedes","2.00  -  3.00  personas por cuarto",1180,6
"018105","Mercedes","Más de  3.00 personas por cuarto",240,1
"018105","Mercedes","Total",8460,65
"018112","Monte Caseros","Hasta   0.50 personas por cuarto",2372,48
"018112","Monte Caseros","0.51  -  0.99  personas por cuarto",1757,32
"018112","Monte Caseros","1.00  -  1.49  personas por cuarto",2462,52
"018112","Monte Caseros","1.50  -  1.99  personas por cuarto",776,17
"018112","Monte Caseros","2.00  -  3.00  personas por cuarto",947,17
"018112","Monte Caseros","Más de  3.00 personas por cuarto",176,4
"018112","Monte Caseros","Total",8490,170
"018119","Paso de los Libres","Hasta   0.50 personas por cuarto",2415,128
"018119","Paso de los Libres","0.51  -  0.99  personas por cuarto",2124,58
"018119","Paso de los Libres","1.00  -  1.49  personas por cuarto",2862,161
"018119","Paso de los Libres","1.50  -  1.99  personas por cuarto",1039,34
"018119","Paso de los Libres","2.00  -  3.00  personas por cuarto",1272,33
"018119","Paso de los Libres","Más de  3.00 personas por cuarto",276,6
"018119","Paso de los Libres","Total",9988,420
"018126","Saladas","Hasta   0.50 personas por cuarto",673,2
"018126","Saladas","0.51  -  0.99  personas por cuarto",587,2
"018126","Saladas","1.00  -  1.49  personas por cuarto",1025,3
"018126","Saladas","1.50  -  1.99  personas por cuarto",334,0
"018126","Saladas","2.00  -  3.00  personas por cuarto",359,1
"018126","Saladas","Más de  3.00 personas por cuarto",62,0
"018126","Saladas","Total",3040,8
"018133","San Cosme","Hasta   0.50 personas por cuarto",462,0
"018133","San Cosme","0.51  -  0.99  personas por cuarto",417,2
"018133","San Cosme","1.00  -  1.49  personas por cuarto",796,5
"018133","San Cosme","1.50  -  1.99  personas por cuarto",341,1
"018133","San Cosme","2.00  -  3.00  personas por cuarto",438,0
"018133","San Cosme","Más de  3.00 personas por cuarto",81,1
"018133","San Cosme","Total",2535,9
"018140","San Luis del Palmar","Hasta   0.50 personas por cuarto",344,2
"018140","San Luis del Palmar","0.51  -  0.99  personas por cuarto",400,0
"018140","San Luis del Palmar","1.00  -  1.49  personas por cuarto",758,0
"018140","San Luis del Palmar","1.50  -  1.99  personas por cuarto",294,0
"018140","San Luis del Palmar","2.00  -  3.00  personas por cuarto",357,2
"018140","San Luis del Palmar","Más de  3.00 personas por cuarto",70,0
"018140","San Luis del Palmar","Total",2223,4
"018147","San Martín","Hasta   0.50 personas por cuarto",653,0
"018147","San Martín","0.51  -  0.99  personas por cuarto",494,0
"018147","San Martín","1.00  -  1.49  personas por cuarto",679,3
"018147","San Martín","1.50  -  1.99  personas por cuarto",242,0
"018147","San Martín","2.00  -  3.00  personas por cuarto",338,0
"018147","San Martín","Más de  3.00 personas por cuarto",59,0
"018147","San Martín","Total",2465,3
"018154","San Miguel","Hasta   0.50 personas por cuarto",218,0
"018154","San Miguel","0.51  -  0.99  personas por cuarto",149,1
"018154","San Miguel","1.00  -  1.49  personas por cuarto",301,0
"018154","San Miguel","1.50  -  1.99  personas por cuarto",136,0
"018154","San Miguel","2.00  -  3.00  personas por cuarto",189,1
"018154","San Miguel","Más de  3.00 personas por cuarto",33,0
"018154","San Miguel","Total",1026,2
"018161","San Roque","Hasta   0.50 personas por cuarto",552,0
"018161","San Roque","0.51  -  0.99  personas por cuarto",496,0
"018161","San Roque","1.00  -  1.49  personas por cuarto",752,0
"018161","San Roque","1.50  -  1.99  personas por cuarto",267,0
"018161","San Roque","2.00  -  3.00  personas por cuarto",351,0
"018161","San Roque","Más de  3.00 personas por cuarto",91,0
"018161","San Roque","Total",2509,0
"018168","Santo Tomé","Hasta   0.50 personas por cuarto",2375,242
"018168","Santo Tomé","0.51  -  0.99  personas por cuarto",2122,59
"018168","Santo Tomé","1.00  -  1.49  personas por cuarto",3529,342
"018168","Santo Tomé","1.50  -  1.99  personas por cuarto",1349,25
"018168","Santo Tomé","2.00  -  3.00  personas por cuarto",1688,85
"018168","Santo Tomé","Más de  3.00 personas por cuarto",251,12
"018168","Santo Tomé","Total",11314,765
"018175","Sauce","Hasta   0.50 personas por cuarto",426,1
"018175","Sauce","0.51  -  0.99  personas por cuarto",326,1
"018175","Sauce","1.00  -  1.49  personas por cuarto",415,2
"018175","Sauce","1.50  -  1.99  personas por cuarto",139,1
"018175","Sauce","2.00  -  3.00  personas por cuarto",160,1
"018175","Sauce","Más de  3.00 personas por cuarto",43,0
"018175","Sauce","Total",1509,6
"022007","Almirante Brown","Hasta   0.50 personas por cuarto",475,0
"022007","Almirante Brown","0.51  -  0.99  personas por cuarto",403,0
"022007","Almirante Brown","1.00  -  1.49  personas por cuarto",631,8
"022007","Almirante Brown","1.50  -  1.99  personas por cuarto",201,1
"022007","Almirante Brown","2.00  -  3.00  personas por cuarto",250,3
"022007","Almirante Brown","Más de  3.00 personas por cuarto",43,0
"022007","Almirante Brown","Total",2003,12
"022014","Bermejo","Hasta   0.50 personas por cuarto",1081,6
"022014","Bermejo","0.51  -  0.99  personas por cuarto",850,3
"022014","Bermejo","1.00  -  1.49  personas por cuarto",1191,5
"022014","Bermejo","1.50  -  1.99  personas por cuarto",398,1
"022014","Bermejo","2.00  -  3.00  personas por cuarto",509,3
"022014","Bermejo","Más de  3.00 personas por cuarto",80,0
"022014","Bermejo","Total",4109,18
"022021","Comandante Fernández","Hasta   0.50 personas por cuarto",4013,249
"022021","Comandante Fernández","0.51  -  0.99  personas por cuarto",3055,56
"022021","Comandante Fernández","1.00  -  1.49  personas por cuarto",4103,316
"022021","Comandante Fernández","1.50  -  1.99  personas por cuarto",1198,56
"022021","Comandante Fernández","2.00  -  3.00  personas por cuarto",1215,126
"022021","Comandante Fernández","Más de  3.00 personas por cuarto",179,28
"022021","Comandante Fernández","Total",13763,831
"022028","Chacabuco","Hasta   0.50 personas por cuarto",1091,25
"022028","Chacabuco","0.51  -  0.99  personas por cuarto",1014,3
"022028","Chacabuco","1.00  -  1.49  personas por cuarto",1299,46
"022028","Chacabuco","1.50  -  1.99  personas por cuarto",339,12
"022028","Chacabuco","2.00  -  3.00  personas por cuarto",284,37
"022028","Chacabuco","Más de  3.00 personas por cuarto",38,6
"022028","Chacabuco","Total",4065,129
"022036","12 de Octubre","Hasta   0.50 personas por cuarto",547,5
"022036","12 de Octubre","0.51  -  0.99  personas por cuarto",466,1
"022036","12 de Octubre","1.00  -  1.49  personas por cuarto",697,10
"022036","12 de Octubre","1.50  -  1.99  personas por cuarto",257,5
"022036","12 de Octubre","2.00  -  3.00  personas por cuarto",259,7
"022036","12 de Octubre","Más de  3.00 personas por cuarto",32,0
"022036","12 de Octubre","Total",2258,28
"022039","2 de Abril","Hasta   0.50 personas por cuarto",198,1
"022039","2 de Abril","0.51  -  0.99  personas por cuarto",207,0
"022039","2 de Abril","1.00  -  1.49  personas por cuarto",265,5
"022039","2 de Abril","1.50  -  1.99  personas por cuarto",78,0
"022039","2 de Abril","2.00  -  3.00  personas por cuarto",75,2
"022039","2 de Abril","Más de  3.00 personas por cuarto",13,0
"022039","2 de Abril","Total",836,8
"022043","Fray Justo Santa María de Oro","Hasta   0.50 personas por cuarto",210,0
"022043","Fray Justo Santa María de Oro","0.51  -  0.99  personas por cuarto",192,0
"022043","Fray Justo Santa María de Oro","1.00  -  1.49  personas por cuarto",194,6
"022043","Fray Justo Santa María de Oro","1.50  -  1.99  personas por cuarto",61,1
